chr;pos;B73;B97;CML103;CML228;CML247;CML277;CML322;CML333;CML52;CML69;HP301;Il14H;Ki11;KI3;Ky21;M162W;M37W;Ms71;NC350;Oh43;Oh7B;P39;Tx303;Tzi8
5;180428220;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;180603220;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;180603557;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;181256363;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;182337306;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;182823983;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;188294198;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;189143556;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;190026246;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;190229745;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;191075557;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;191642443;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;192326110;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;193208321;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;198380653;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;198534153;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;199697937;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;200813183;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;201139510;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;202174585;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;202342720;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;202452174;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;202777978;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;202847197;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;203434263;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;203778506;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;204198466;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;206665095;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;207273479;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;207464707;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;207603495;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;207926607;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;208901002;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;210391820;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;211442630;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;211884165;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;214953055;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;215505432;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
5;216431558;NC_024463.2;LR622802.1;LR617278.1;LR626768.1;LR615274.1;LR612610.1;LR624070.1;LR610908.1;LR698831.1;LR622002.1;LR619273.1;LR612892.1;LR620671.1;LR625235.1;LR608024.1;LR611704.1;LR627507.1;LR633937.1;LR609816.1;LR614205.1;LR615889.1;LR608437.1;LR631176.1;LR630131.1
6;9561803;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;14057156;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;20837504;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;22403926;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;22404308;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;25035106;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;25335225;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;30864632;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;31892075;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;57774238;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;58469514;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;78756245;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;79815961;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;80534129;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;81808364;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;81808446;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;82066399;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;83625470;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;84664843;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;84665035;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;85125129;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;85125455;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;91704093;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;91883155;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;95789142;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;102566000;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;102953834;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;107548070;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;114031392;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;114891830;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;117238344;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;118221553;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;118741714;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;120059553;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;120230802;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;120679943;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;123998706;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;124020185;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;124407006;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
6;125113941;NC_024464.2;LR622803.1;LR617279.1;LR626769.1;LR615275.1;LR612611.1;LR624071.1;LR610909.1;LR698832.1;LR622003.1;LR619274.1;LR612893.1;LR620672.1;LR625236.1;LR608025.1;LR611705.1;LR627508.1;LR633938.1;LR609817.1;LR614206.1;LR615890.1;LR608438.1;LR631177.1;LR630132.1
